id,question_id,option_text,is_correct,option_order
1291,382,conflating hybridity with simple cultural borrowing,0,1
1292,382,treating socialization as a unidirectional top-down process,0,2
1293,382,fostering critically reflective praxis that integrates disciplinary content mastery with learner-centred epistemological growth,1,3
1294,382,performative contradiction between espoused learner-centred theory and enacted teacher-centred practice,0,4
1295,383,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,1
1296,383,reification of epistemic structures antithetical to transformative pedagogy,0,2
1297,383,conflating hybridity with simple cultural borrowing,0,3
1298,383,semiotic disambiguation of culturally encoded representational schemas,0,4
1299,384,privileging phonocentric over visual modes of cultural transmission,0,1
1300,384,dialectical synthesis of opposing pedagogical epistemologies,0,2
1301,384,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,3
1302,385,True,1,1
1303,385,False,0,2
1304,386,intersubjective negotiation of aesthetic criteria in formative assessment,0,1
1305,386,reducing community values to religious prescription,0,2
1306,386,"integrating protagonist/antagonist through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,3
1307,387,conflating hybridity with simple cultural borrowing,0,1
1308,387,reducing digital culture's impact to access infrastructure rather than epistemic shift,0,2
1309,387,fostering critically reflective praxis that integrates disciplinary content mastery with learner-centred epistemological growth,1,3
1310,387,treating global village metaphors as descriptions of equitable cultural exchange,0,4
1311,388,fostering critically reflective praxis that integrates disciplinary content mastery with learner-centred epistemological growth,1,1
1312,388,dispositional alignment between instructional modality and learning ecology,0,2
1313,388,excluding gender dynamics from sociological analysis of art,0,3
1314,388,teleological conflation of process objectives with terminal competencies,0,4
1315,389,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,1
1316,389,axiomatic privileging of convergent over divergent cognitive operations,0,2
1317,389,conflating hybridity with simple cultural borrowing,0,3
1318,389,epistemic humility in cross-cultural pedagogical knowledge transfer,0,4
1319,390,ontological reduction of creative praxis to instrumental rationality,0,1
1320,390,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,2
1321,390,treating decolonization as rhetorical rather than structural curricular imperative,0,3
1322,390,treating social norms as immutable rather than negotiated,0,4
1323,391,normative conflation of cultural literacy with disciplinary content mastery,0,1
1324,391,conflating culture with race in anthropological discourse,0,2
1325,391,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,3
1326,391,conflating cultural imperialism with legitimate artistic influence,0,4
1327,392,True,1,1
1328,392,False,0,2
1329,393,"integrating characterization through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,1
1330,393,performative contradiction between espoused learner-centred theory and enacted teacher-centred practice,0,2
1331,393,asymmetric power relations embedded in conventional teacher-student assessment contracts,0,3
1332,394,True,1,1
1333,394,False,0,2
1334,395,teleological conflation of process objectives with terminal competencies,0,1
1335,395,critical deconstruction of Eurocentric art-historical meta-narratives,0,2
1336,395,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,3
1337,395,reducing digital culture's impact to access infrastructure rather than epistemic shift,0,4
1338,396,"integrating scenography through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,1
1339,396,axiomatic privileging of convergent over divergent cognitive operations,0,2
1340,396,treating social norms as immutable rather than negotiated,0,3
1341,396,epistemic humility in cross-cultural pedagogical knowledge transfer,0,4
1342,397,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,1
